Today's Date:	20 May 2019	Date of Test:	17 May 2019, 09:09:25 AM
Filename:	AA	Tester Channel:	2
Procedure:	BB	Description:	AA
Comment:	AA Stored @ 25°C Test @ 25° Initial test
Rec	Cycle	Step	Test Time (sec)	Step Time (sec)	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	ACImp/Ohms	DCIR/Ohms	Aux #1	 Units	VAR2	VAR5	VAR8	VAR11	VAR14	
4,480	36	15	44,549.436	6,495.7704	3.00634	11.609746	0.750286	4.200046	C	1	05/17/2019 9:31:38 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,481	36	15	44,559.4364	6,505.7708	3.008413	11.618453	0.74197	4.199893	C	1	05/17/2019 9:31:48 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,482	36	15	44,569.4368	6,515.7712	3.010463	11.627062	0.733883	4.200046	C	1	05/17/2019 9:31:58 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,483	36	15	44,579.4372	6,525.7716	3.01249	11.635576	0.726101	4.200046	C	1	05/17/2019 9:32:08 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,484	36	15	44,589.4376	6,535.772	3.014494	11.643994	0.717403	4.200046	C	1	05/17/2019 9:32:18 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,485	36	15	44,599.438	6,545.7724	3.016476	11.652317	0.709163	4.200046	C	1	05/17/2019 9:32:28 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,486	36	15	44,609.4384	6,555.7728	3.018435	11.660545	0.700923	4.199741	C	1	05/17/2019 9:32:38 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,487	36	15	44,619.4388	6,565.7732	3.02037	11.668674	0.691539	4.199741	C	1	05/17/2019 9:32:48 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,488	36	15	44,629.4392	6,575.7736	3.022284	11.676713	0.684596	4.200046	C	1	05/17/2019 9:32:58 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,489	36	15	44,639.4396	6,585.774	3.024175	11.684654	0.676356	4.200046	C	1	05/17/2019 9:33:08 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,490	36	15	44,649.44	6,595.7744	3.026043	11.692501	0.668879	4.199893	C	1	05/17/2019 9:33:18 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,491	36	15	44,659.4404	6,605.7748	3.027889	11.700253	0.660868	4.200046	C	1	05/17/2019 9:33:28 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,492	36	15	44,669.4408	6,615.7752	3.029711	11.707907	0.653391	4.200046	C	1	05/17/2019 9:33:38 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,493	36	15	44,679.4412	6,625.7756	3.031512	11.71547	0.644617	4.199893	C	1	05/17/2019 9:33:48 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,494	36	15	44,689.4416	6,635.776	3.033291	11.722943	0.636072	4.199893	C	1	05/17/2019 9:33:58 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,495	36	15	44,699.442	6,645.7764	3.035049	11.730324	0.628214	4.200046	C	1	05/17/2019 9:34:08 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,496	36	15	44,709.4424	6,655.7768	3.036784	11.737612	0.62089	4.200046	C	1	05/17/2019 9:34:18 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,497	36	15	44,719.4428	6,665.7772	3.038497	11.744808	0.612879	4.200046	C	1	05/17/2019 9:34:28 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,498	36	15	44,729.4432	6,675.7776	3.04019	11.751918	0.605631	4.200046	C	1	05/17/2019 9:34:38 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,499	36	15	44,739.4436	6,685.778	3.04186	11.758933	0.597467	4.200046	C	1	05/17/2019 9:34:48 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,500	36	15	44,749.444	6,695.7784	3.043508	11.765856	0.588312	4.199893	C	1	05/17/2019 9:34:58 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,501	36	15	44,759.4444	6,705.7788	3.045134	11.772684	0.582132	4.200046	C	1	05/17/2019 9:35:08 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,502	36	15	44,769.4448	6,715.7792	3.046739	11.779426	0.573892	4.200046	C	1	05/17/2019 9:35:18 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,503	36	15	44,779.4452	6,725.7796	3.048325	11.786087	0.56733	4.200046	C	1	05/17/2019 9:35:28 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,504	36	15	44,789.4456	6,735.78	3.049889	11.792655	0.559396	4.200046	C	1	05/17/2019 9:35:38 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,505	36	15	44,799.446	6,745.7804	3.051433	11.799137	0.552529	4.200046	C	1	05/17/2019 9:35:48 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,506	36	15	44,809.4464	6,755.7808	3.052956	11.805534	0.543832	4.199893	C	1	05/17/2019 9:35:58 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,507	36	15	44,819.4468	6,765.7812	3.054458	11.811846	0.536965	4.200046	C	1	05/17/2019 9:36:08 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,508	36	15	44,829.4472	6,775.7816	3.055941	11.818073	0.530175	4.200046	C	1	05/17/2019 9:36:18 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,509	36	15	44,839.4476	6,785.782	3.057404	11.824219	0.523613	4.200198	C	1	05/17/2019 9:36:28 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,510	36	15	44,849.448	6,795.7824	3.058848	11.830282	0.515984	4.199893	C	1	05/17/2019 9:36:38 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,511	36	15	44,859.4484	6,805.7828	3.060272	11.836263	0.508736	4.200046	C	1	05/17/2019 9:36:48 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,512	36	15	44,869.4488	6,815.7832	3.061676	11.842161	0.501869	4.199893	C	1	05/17/2019 9:36:58 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,513	36	15	44,879.4492	6,825.7836	3.06306	11.847973	0.495232	4.200046	C	1	05/17/2019 9:37:08 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,514	36	15	44,889.4496	6,835.784	3.064426	11.853711	0.488518	4.199893	C	1	05/17/2019 9:37:18 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,515	36	15	44,899.45	6,845.7844	3.065772	11.859363	0.481422	4.200046	C	1	05/17/2019 9:37:28 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,516	36	15	44,909.4504	6,855.7848	3.067099	11.864938	0.474937	4.200046	C	1	05/17/2019 9:37:38 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,517	36	15	44,919.4508	6,865.7852	3.068408	11.870437	0.467918	4.200046	C	1	05/17/2019 9:37:48 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,518	36	15	44,929.4512	6,875.7856	3.069699	11.875859	0.461662	4.200046	C	1	05/17/2019 9:37:58 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,519	36	15	44,939.4516	6,885.786	3.070972	11.881203	0.455253	4.199893	C	1	05/17/2019 9:38:08 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,520	36	15	44,949.452	6,895.7864	3.072227	11.886474	0.448844	4.200046	C	1	05/17/2019 9:38:18 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,521	36	15	44,959.4524	6,905.7868	3.073462	11.891662	0.442359	4.200046	C	1	05/17/2019 9:38:28 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,522	36	15	44,969.4528	6,915.7872	3.074681	11.896783	0.436103	4.200046	C	1	05/17/2019 9:38:38 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,523	36	15	44,979.4532	6,925.7876	3.075883	11.901831	0.428702	4.199893	C	1	05/17/2019 9:38:48 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,524	36	15	44,989.4536	6,935.788	3.077066	11.906801	0.422827	4.200046	C	1	05/17/2019 9:38:58 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,525	36	15	44,999.454	6,945.7884	3.078233	11.9117	0.417868	4.200046	C	1	05/17/2019 9:39:08 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,526	36	15	45,009.4544	6,955.7888	3.079384	11.916534	0.410697	4.199893	C	1	05/17/2019 9:39:18 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,527	36	15	45,019.4548	6,965.7892	3.080516	11.921289	0.404746	4.200046	C	1	05/17/2019 9:39:28 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,528	36	15	45,029.4552	6,975.7896	3.081631	11.925972	0.398489	4.199893	C	1	05/17/2019 9:39:38 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,529	36	15	45,039.4556	6,985.79	3.082731	11.930593	0.392691	4.200046	C	1	05/17/2019 9:39:48 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,530	36	15	45,049.456	6,995.7904	3.083814	11.93514	0.387579	4.200046	C	1	05/17/2019 9:39:58 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,531	36	15	45,059.4564	7,005.7908	3.084881	11.939621	0.380789	4.200046	C	1	05/17/2019 9:40:08 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,532	36	15	45,069.4568	7,015.7912	3.085932	11.944038	0.375448	4.200046	C	1	05/17/2019 9:40:18 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,533	36	15	45,079.4572	7,025.7916	3.086967	11.948386	0.370336	4.199893	C	1	05/17/2019 9:40:28 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,534	36	15	45,089.4576	7,035.792	3.087987	11.952669	0.363851	4.200046	C	1	05/17/2019 9:40:38 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,535	36	15	45,099.458	7,045.7924	3.088991	11.956887	0.358663	4.200046	C	1	05/17/2019 9:40:48 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,536	36	15	45,109.4584	7,055.7928	3.08998	11.96104	0.353017	4.199893	C	1	05/17/2019 9:40:58 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,537	36	15	45,119.4588	7,065.7932	3.090954	11.965132	0.347601	4.199893	C	1	05/17/2019 9:41:08 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,538	36	15	45,129.4592	7,075.7936	3.091913	11.969156	0.343023	4.199893	C	1	05/17/2019 9:41:18 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,539	36	15	45,139.4596	7,085.794	3.092858	11.973127	0.338064	4.199893	C	1	05/17/2019 9:41:28 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,540	36	15	45,149.46	7,095.7944	3.093788	11.977034	0.331731	4.200046	C	1	05/17/2019 9:41:38 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,541	36	15	45,159.4604	7,105.7948	3.094704	11.980882	0.326925	4.199893	C	1	05/17/2019 9:41:48 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,542	36	15	45,169.4608	7,115.7952	3.095604	11.984661	0.320897	4.199893	C	1	05/17/2019 9:41:58 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,543	36	15	45,179.4612	7,125.7956	3.09649	11.988382	0.316548	4.200046	C	1	05/17/2019 9:42:08 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,544	36	15	45,189.4616	7,135.796	3.097362	11.992045	0.311437	4.200046	C	1	05/17/2019 9:42:18 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,545	36	15	45,199.462	7,145.7964	3.098221	11.99565	0.306325	4.200046	C	1	05/17/2019 9:42:28 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,546	36	15	45,209.4624	7,155.7968	3.099067	11.999203	0.302129	4.200046	C	1	05/17/2019 9:42:38 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,547	36	15	45,219.4628	7,165.7972	3.099899	12.0027	0.296941	4.200046	C	1	05/17/2019 9:42:48 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,548	36	15	45,229.4632	7,175.7976	3.100721	12.00615	0.29305	4.199893	C	1	05/17/2019 9:42:58 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,549	36	15	45,239.4636	7,185.798	3.101529	12.009545	0.288243	4.199893	C	1	05/17/2019 9:43:08 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,550	36	15	45,249.464	7,195.7984	3.102324	12.012884	0.283665	4.200046	C	1	05/17/2019 9:43:18 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,551	36	15	45,259.4644	7,205.7988	3.103107	12.016171	0.279088	4.200046	C	1	05/17/2019 9:43:28 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,552	36	15	45,269.4648	7,215.7992	3.103877	12.019406	0.275273	4.200046	C	1	05/17/2019 9:43:38 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,553	36	15	45,279.4652	7,225.7996	3.104634	12.022587	0.270924	4.200046	C	1	05/17/2019 9:43:48 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,554	36	15	45,289.4656	7,235.8	3.10538	12.02572	0.267109	4.199893	C	1	05/17/2019 9:43:58 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,555	36	15	45,299.466	7,245.8004	3.106115	12.028808	0.261387	4.199893	C	1	05/17/2019 9:44:08 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,556	36	15	45,309.4664	7,255.8008	3.106838	12.031844	0.258106	4.199893	C	1	05/17/2019 9:44:18 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,557	36	15	45,319.4668	7,265.8012	3.107549	12.034831	0.254139	4.200046	C	1	05/17/2019 9:44:28 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,558	36	15	45,329.4672	7,275.8016	3.108249	12.037769	0.250248	4.200046	C	1	05/17/2019 9:44:38 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,559	36	15	45,339.4676	7,285.802	3.108938	12.040664	0.246204	4.199893	C	1	05/17/2019 9:44:48 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,560	36	15	45,349.468	7,295.8024	3.109616	12.04351	0.242084	4.200046	C	1	05/17/2019 9:44:58 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,561	36	15	45,359.4684	7,305.8028	3.110283	12.046314	0.238041	4.199893	C	1	05/17/2019 9:45:08 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,562	36	15	45,369.4688	7,315.8032	3.11094	12.049071	0.234531	4.199893	C	1	05/17/2019 9:45:18 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,563	36	15	45,379.4692	7,325.8036	3.111586	12.051784	0.230488	4.199893	C	1	05/17/2019 9:45:28 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,564	36	15	45,389.4696	7,335.804	3.112223	12.054461	0.227665	4.199893	C	1	05/17/2019 9:45:38 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,565	36	15	45,399.47	7,345.8044	3.11285	12.057092	0.223545	4.199893	C	1	05/17/2019 9:45:48 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,566	36	15	45,409.4704	7,355.8048	3.113466	12.059683	0.220569	4.199893	C	1	05/17/2019 9:45:58 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,567	36	15	45,419.4708	7,365.8052	3.114073	12.06223	0.216068	4.199893	C	1	05/17/2019 9:46:08 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,568	36	15	45,429.4712	7,375.8056	3.114669	12.064734	0.212787	4.200046	C	1	05/17/2019 9:46:18 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,569	36	15	45,439.4716	7,385.806	3.115256	12.0672	0.210193	4.200046	C	1	05/17/2019 9:46:28 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,570	36	15	45,449.472	7,395.8064	3.115834	12.069627	0.206912	4.199893	C	1	05/17/2019 9:46:38 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,571	36	15	45,459.4724	7,405.8068	3.116402	12.072012	0.202869	4.200046	C	1	05/17/2019 9:46:48 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,572	36	15	45,469.4728	7,415.8072	3.116962	12.074363	0.199893	4.200198	C	1	05/17/2019 9:46:58 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,573	36	15	45,479.4732	7,425.8076	3.117511	12.076672	0.196612	4.199893	C	1	05/17/2019 9:47:08 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,574	36	15	45,489.4736	7,435.808	3.118052	12.078943	0.193637	4.200046	C	1	05/17/2019 9:47:18 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,575	36	15	45,499.474	7,445.8084	3.118586	12.081186	0.190661	4.200046	C	1	05/17/2019 9:47:28 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,576	36	15	45,509.4744	7,455.8088	3.119111	12.083391	0.187304	4.200046	C	1	05/17/2019 9:47:38 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,577	36	15	45,519.4748	7,465.8092	3.119628	12.08556	0.184482	4.200046	C	1	05/17/2019 9:47:48 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,578	36	15	45,529.4752	7,475.8096	3.120136	12.087697	0.181735	4.200046	C	1	05/17/2019 9:47:58 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,579	36	15	45,539.4756	7,485.81	3.120636	12.089796	0.177996	4.200046	C	1	05/17/2019 9:48:08 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,580	36	15	45,549.476	7,495.8104	3.121128	12.091862	0.175784	4.200046	C	1	05/17/2019 9:48:18 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,581	36	15	45,559.4764	7,505.8108	3.121613	12.0939	0.173419	4.200046	C	1	05/17/2019 9:48:28 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,582	36	15	45,569.4768	7,515.8112	3.122091	12.095905	0.171283	4.200046	C	1	05/17/2019 9:48:38 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,583	36	15	45,579.4772	7,525.8116	3.12256	12.097877	0.168002	4.200046	C	1	05/17/2019 9:48:48 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,584	36	15	45,589.4776	7,535.812	3.123022	12.099817	0.165408	4.200046	C	1	05/17/2019 9:48:58 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,585	36	15	45,599.478	7,545.8124	3.123476	12.101725	0.161822	4.200046	C	1	05/17/2019 9:49:08 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,586	36	15	45,609.4784	7,555.8128	3.123923	12.103602	0.160296	4.199893	C	1	05/17/2019 9:49:18 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,587	36	15	45,619.4788	7,565.8132	3.124364	12.105452	0.157473	4.200046	C	1	05/17/2019 9:49:28 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,588	36	15	45,629.4792	7,575.8136	3.124799	12.107279	0.154192	4.199893	C	1	05/17/2019 9:49:38 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,589	36	15	45,639.4842	7,585.8186	3.125226	12.109073	0.152285	4.200046	C	1	05/17/2019 9:49:48 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,590	36	15	45,649.4846	7,595.819	3.125646	12.110836	0.150301	4.200046	C	1	05/17/2019 9:49:58 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,591	36	15	45,659.485	7,605.8194	3.12606	12.112575	0.14847	4.199893	C	1	05/17/2019 9:50:08 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,592	36	15	45,669.4854	7,615.8198	3.126467	12.114285	0.145113	4.199893	C	1	05/17/2019 9:50:18 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,593	36	15	45,679.4858	7,625.8202	3.126868	12.11597	0.143053	4.200046	C	1	05/17/2019 9:50:28 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,594	36	15	45,689.4862	7,635.8206	3.127262	12.117626	0.140612	4.199893	C	1	05/17/2019 9:50:38 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,595	36	15	45,699.4866	7,645.821	3.127651	12.119258	0.138857	4.200046	C	1	05/17/2019 9:50:48 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,596	36	15	45,709.487	7,655.8214	3.128034	12.120867	0.136492	4.199893	C	1	05/17/2019 9:50:58 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,597	36	15	45,719.4874	7,665.8218	3.12841	12.122447	0.134737	4.200046	C	1	05/17/2019 9:51:08 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,598	36	15	45,729.4878	7,675.8222	3.12878	12.124003	0.132601	4.200046	C	1	05/17/2019 9:51:18 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,599	36	15	45,739.4882	7,685.8226	3.129145	12.125535	0.130465	4.200046	C	1	05/17/2019 9:51:28 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,600	36	15	45,749.4886	7,695.823	3.129505	12.127047	0.128405	4.200198	C	1	05/17/2019 9:51:38 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,601	36	15	45,759.489	7,705.8234	3.129859	12.128533	0.12686	4.200046	C	1	05/17/2019 9:51:48 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,602	36	15	45,769.4894	7,715.8238	3.13021	12.130006	0.125569	4.200046	C	1	05/17/2019 9:51:58 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,603	36	15	45,779.4898	7,725.8242	3.130556	12.131461	0.123813	4.200046	C	1	05/17/2019 9:52:08 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,604	36	15	45,789.4902	7,735.8246	3.130897	12.132894	0.121833	4.200198	C	1	05/17/2019 9:52:18 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,605	36	15	45,799.4952	7,745.8296	3.131234	12.134307	0.120206	4.200046	C	1	05/17/2019 9:52:28 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,606	36	15	45,809.4956	7,755.83	3.131565	12.135697	0.11821	4.200046	C	1	05/17/2019 9:52:38 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,607	36	15	45,819.496	7,765.8304	3.131891	12.137066	0.116221	4.200046	C	1	05/17/2019 9:52:48 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
4,608	36	15	45,829.4964	7,775.8308	3.132211	12.138411	0.114326	4.200046	C	1	05/17/2019 9:52:58 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
